anio,id_ubicacion_anual,x_utm,y_utm,n_registros,ids,tipos,calle1,calle2,anio_origen,anio_destino,distancia_siguiente_m,id_destino,x_destino,y_destino,ids_destino,tipos_destino,calle1_destino,calle2_destino,rango_distancia
2022,2022_482120_2152878,482119.53538082755,2152877.513607224,1,RVEM005,radar móvil,Eje 3 Norte Av. Cuitlahuac Y  ,Calle Piñon Sentido Poniente,2022,2023,0,2023_482120_2152878,482119.53538082755,2152877.513607224,,radar móvil,Eje 3 Norte Av. Cuitlahuac Y  ,Calle Piñon Sentido Poniente,≤10 m
2022,2022_482638_2149909,482638.28820150794,2149909.2727574455,1,RVEM004,radar móvil,Ribera De San Cosme Y,Virginia Fabregas Direccion Oriente,2022,2023,0,2023_482638_2149909,482638.28820150794,2149909.2727574455,,radar móvil,Ribera De San Cosme Y,Virginia Fabregas Direccion Oriente,≤10 m
2022,2022_483134_2157480,483133.6831731268,2157479.8608000493,1,RVEF023,radar fijo,Eje 2 Nte. Manuel González Y,Calle General Ignacio Zaragoza,2022,2023,0,2023_483134_2157480,483133.6831731268,2157479.8608000493,RVEF023,radar fijo,Eje 2 Nte. Manuel González Y,Calle General Ignacio Zaragoza,≤10 m
2022,2022_483154_2149748,483153.53269181866,2149748.3373035477,1,,radar móvil,Av. Ribera De San Cosme Sentido Poniente  ,-,2022,2023,0,2023_483154_2149748,483153.53269181866,2149748.3373035477,,radar móvil,Av. Ribera De San Cosme Sentido Poniente  ,-,≤10 m
2022,2022_483252_2149723,483252.1801188704,2149722.7952807476,1,RVEM008,radar móvil,Ribera De San Cosme Y ,Jaime Torres Bodet Sentido Poniente,2022,2023,0,2023_483252_2149723,483252.1801188704,2149722.7952807476,,radar móvil,Ribera De San Cosme Y ,Jaime Torres Bodet Sentido Poniente,≤10 m
2022,2022_483252_2150323,483252.4215946765,2150322.9801209937,1,VVEF001,radar fijo,Av. 608 Y ,Av. 508,2022,2023,0,2023_483252_2150323,483252.4215946765,2150322.9801209937,VVEF001 ,radar fijo,Av. 608 Y,Av.508,≤10 m
2022,2022_483325_2153247,483324.71583814407,2153247.3819637955,1,VVEF031,radar fijo,Av. Constituyentes Y ,Camino De Los Toros,2022,2023,67.03735466718271,2023_483259_2153236,483258.58781177,2153236.377825999,023-SSC-AZC-FC-124.182,radar fijo,Calle C,Calle B,50–100 m
2022,2022_483655_2149947,483655.46545055846,2149947.0526854345,1,,radar móvil,Av. Revolucion  Sentido Norte ,-,2022,2023,0,2023_483655_2149947,483655.46545055846,2149947.0526854345,,radar móvil,Av. Revolucion  Sentido Norte ,-,≤10 m
2022,2022_483656_2149563,483656.16782172455,2149563.084271439,1,,radar móvil,Ribera De San Cosme Y ,Puente De Alvarado Sentido Oriente,2022,2023,0,2023_483656_2149563,483656.16782172455,2149563.084271439,,radar móvil,Ribera De San Cosme Y ,Puente De Alvarado Sentido Oriente,≤10 m
2022,2022_483990_2138835,483989.94424220757,2138834.9857656844,1,RVEM012,radar móvil,Miguel Angel De Quevedo Y,Calle Inglaterra Direccion Oriente,2022,2023,0,2023_483990_2138835,483989.94424220757,2138834.9857656844,,radar móvil,Miguel Angel De Quevedo Y,Calle Inglaterra Direccion Oriente,≤10 m
2022,2022_484080_2157090,484079.96506656124,2157090.1927551692,1,VVEF003,radar fijo,Circuito Bicentenario Instituto Técnico Industrial Y ,Calle Eligio Ancona,2022,2023,54.51165532901145,2023_484082_2157036,484082.4456469119,2157035.7375691184,029-SSC-GAM-FC-124.230,radar fijo,Margarita Maza De Juárez,Av. Miguel Othon De Mendizabal Ote.,50–100 m
2022,2022_484232_2155535,484231.93223760696,2155534.636712037,1,RVEF008,radar fijo,Eje 1 Nte. José Antonio Alzáte Y ,Naranjo,2022,2023,0,2023_484232_2155535,484231.93223760696,2155534.636712037,RVEF008,radar fijo,Eje 1 Nte. José Antonio Alzáte Y ,Naranjo,≤10 m
2022,2022_484311_2145854,484311.3241975992,2145853.5162685877,3,BCFC003 | BFCF017 | BFCF018,radar fijo,Eje 3 Sur (Dr. Morones Prieto) Y,Dr. José Ma. Vértiz,2022,2023,0,2023_484311_2145854,484311.3241975992,2145853.5162685877,BFCF003 | BFCF017 | BFCF018,radar fijo,Eje 3 Sur (Dr. Morones Prieto) Y,Dr. José Ma. Vértiz,≤10 m
2022,2022_484638_2151351,484638.4048130572,2151350.970706135,1,VVEF006,radar fijo,Circuito Bicentenario Av. Río Consulado Y,Avenida Congreso De La Unión,2022,2023,0,2023_484638_2151351,484638.4048130572,2151350.970706135,VVEF006,radar fijo,Circuito Bicentenario Av. Río Consulado Y,Avenida Congreso De La Unión,≤10 m
2022,2022_484776_2151318,484775.7907100563,2151318.2889615246,1,JFCF010,radar fijo,Eje 4 Pte. Av. Revolución Y ,Av. Barranca Del Muerto,2022,2023,0,2023_484776_2151318,484775.7907100563,2151318.2889615246,JFCF010,radar fijo,Eje 4 Pte. Av. Revolución Y,Av. Barranca Del Muerto,≤10 m
2022,2022_484811_2152819,484810.5988130709,2152818.746455701,1,RVEF034,radar fijo,Av. Revolución Y,Calle 13,2022,2023,0,2023_484811_2152819,484810.5988130709,2152818.746455701,RVEF034,radar fijo,Av. Revolución Y,Calle 13,≤10 m
2022,2022_484814_2145882,484813.62861509604,2145881.747092912,1,RVEF021,radar fijo,Av. Insurgentes Nte. Y ,Pte. 112,2022,2023,125.82568451797175,2023_484813_2145756,484812.7881259865,2145755.9242155706,009-SSC-CUH-EV-124.70,radar fijo,José Peón Contreras,Toribio Medina,>100 m
2022,2022_484877_2150049,484877.45224910794,2150048.9073517825,1,VVEF008,radar fijo,Av. Oceanía Y,Pablo R. Sidar,2022,2023,0,2023_484877_2150049,484877.45224910794,2150048.9073517825,VVEF008,radar fijo,Av. Oceanía Y ,Pablo R. Sidar,≤10 m
2022,2022_484972_2154684,484972.4556793939,2154683.6605248,1,VVEF033,radar fijo,Av. Chapultepec Y,Guaymas,2022,2023,29.967357031614576,2023_484953_2154706,484952.7772225956,2154706.261428001,033-SSC-GAM-EV-119.6,radar fijo,Boyaca,Salama,25–50 m
2022,2022_485107_2148035,485106.8579642713,2148035.2566221436,1,JFCF022,radar fijo,Eje Central Lázaro Cárdenas Y,Avenida Hidalgo,2022,2023,0,2023_485107_2148035,485106.8579642713,2148035.2566221436,JFCF022,radar fijo,Eje Central Lázaro Cárdenas Y ,Avenida Hidalgo,≤10 m
2022,2022_485181_2145907,485180.8785617652,2145907.1585194245,1,VVEF005,radar fijo,Av. Ejército Nacional Y,Calle Luis Vives,2022,2023,0,2023_485181_2145907,485180.8785617652,2145907.1585194245,VVEF005,radar fijo,Av. Ejército Nacional Y,Calle Luis Vives,≤10 m
2022,2022_485231_2149068,485231.188506412,2149067.9707175293,1,RVEF007,radar fijo,Eje 3 Sur José Peón Contreras Y,José María Bustillos,2022,2023,899.7719734078242,2023_485399_2149952,485398.883502703,2149951.977500506,BFCF019,radar fijo,Eje 1 Poniente Guerrero Y ,Eje 2 Norte Manuel González,>100 m
2022,2022_485304_2149977,485304.2230727506,2149977.393897573,3,BFCF005 | BFCF006 | BFCF016,radar fijo,Eje 1 Norte Mosqueta - Paseo De La Reforma Y ,Eje Central Lázaro Cárdenas,2022,2023,0,2023_485304_2149977,485304.2230727506,2149977.393897573,BFCF005 | BFCF006 | BFCF016,radar fijo,Eje 1 Norte Mosqueta - Paseo De La Reforma Y,Eje Central Lázaro Cárdenas,≤10 m
2022,2022_485311_2137210,485311.3676919761,2137210.303271821,1,RVEF012,radar fijo,Circuito Bicentenario Av. Río Consulado Y,Cantón,2022,2023,0,2023_485311_2137210,485311.3676919761,2137210.303271821,RVEF012,radar fijo,Circuito Bicentenario Av. Río Consulado Y ,Cantón,≤10 m
2022,2022_485362_2136175,485361.62667267147,2136174.8585717916,1,,radar móvil,Calzada De Tlalpan Y ,Calle Elvira Dirección Norte,2022,2023,0,2023_485362_2136175,485361.62667267147,2136174.8585717916,,radar móvil,Calzada De Tlalpan Y ,Calle Elvira Dirección Norte,≤10 m
2022,2022_485367_2143347,485367.4071642836,2143347.3398127854,1,RVEM007,radar móvil,Calzada De Tlalpan Y,Calle Elvira Direccion Norte,2022,2023,0,2023_485367_2143347,485367.4071642836,2143347.3398127854,,radar móvil,Calzada De Tlalpan Y,Calle Elvira Direccion Norte,≤10 m
2022,2022_485399_2149952,485398.883502703,2149951.977500506,1,BFCF019,radar fijo,Eje 1 Poniente Guerrero Y,Eje 2 Norte Manuel González,2022,2023,0,2023_485399_2149952,485398.883502703,2149951.977500506,BFCF019,radar fijo,Eje 1 Poniente Guerrero Y ,Eje 2 Norte Manuel González,≤10 m
2022,2022_485473_2150577,485473.0737431347,2150577.1100179497,2,JFCF007 | JFCF015,radar fijo,Eje Central Lázaro Cárdenas Y,Av. Ricardo Flores Magón,2022,2023,0,2023_485473_2150577,485473.0737431347,2150577.1100179497,JFCF007,radar fijo,Eje Central Lázaro Cárdenas Y,Av. Ricardo Flores Magón,≤10 m
2022,2022_485488_2151148,485487.5978079811,2151148.0707825944,1,JFCF029,radar fijo,Eje Central Y,Margarita Maza De Juárez,2022,2023,47.83213243072261,2023_485530_2151127,485530.3417181585,2151126.602875486,024-SSC-CUH-FC-124.190,radar fijo,Esq. Eje Central,Florencio Constantino,25–50 m
2022,2022_485489_2151242,485489.24798943463,2151242.3463323778,1,RVEM001,radar móvil,Eje 2 Norte Manuel Gonzalez Y,Calle Lerdo Dirección Poniente,2022,2023,0,2023_485489_2151242,485489.24798943463,2151242.3463323778,,radar móvil,Eje 2 Norte Manuel Gonzalez Y,Calle Lerdo Dirección Poniente,≤10 m
2022,2022_485570_2138562,485569.51990425173,2138561.7899608333,1,JFCF013,radar fijo,José María Izazaga Y,Eje Central Lázaro Cárdenas,2022,2023,0,2023_485570_2138562,485569.51990425173,2138561.7899608333,JFCF013,radar fijo,José María Izazaga Y ,Eje Central Lázaro Cárdenas,≤10 m
2022,2022_485571_2138579,485571.42404542194,2138578.8288904596,1,JFCF012,radar fijo,Eje 1 Ote. Andrés Molina Enríquez Y,Eje 5 Sur Playa Villa Del Mar,2022,2023,0,2023_485571_2138579,485571.42404542194,2138578.8288904596,JFCF012,radar fijo,Eje 1 Ote. Andrés Molina Enríquez Y ,Eje 5 Sur Playa Villa Del Mar,≤10 m
2022,2022_485616_2150175,485616.13453553186,2150174.6593402987,1,RVEF016,radar fijo,Eje 5 Av. Montevideo Y,Pulacayo,2022,2023,0,2023_485616_2150175,485616.13453553186,2150174.6593402987,RVEF016,radar fijo,Eje 5 Av. Montevideo Y,Pulacayo,≤10 m
2022,2022_485940_2154187,485939.93392621673,2154186.928864645,1,VVEF007,radar fijo,Av. Paseo De La Reforma E,Ignacio Allende,2022,2023,0,2023_485940_2154187,485939.93392621673,2154186.928864645,VVEF007,radar fijo,Av. Paseo De La Reforma E,Ignacio Allende,≤10 m
2022,2022_485940_2154861,485940.14490418363,2154861.032610049,1,RVEF030,radar fijo,Av. Paseo De La Reforma Y,Estela De Luz,2022,2023,0,2023_485940_2154861,485940.14490418363,2154861.032610049,RVEF030,radar fijo,Av. Paseo De La Reforma Y,Estela De Luz,≤10 m
2022,2022_485983_2155183,485983.1058379334,2155183.2236255654,2,BFCF010 | BFCF011,radar fijo,Av. Instituto Politécnico Nacional ,Y Eje 5 Nte Montevideo,2022,2023,0,2023_485983_2155183,485983.1058379334,2155183.2236255654,BFCF010 | BFCF011,radar fijo,Av. Instituto Politécnico Nacional Y,Eje 5 Nte Montevideo,≤10 m
2022,2022_486046_2147961,486046.46831689065,2147960.8121739198,2,BFCF030 | BFCF031,radar fijo,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,2022,2023,0,2023_486046_2147961,486046.46831689065,2147960.8121739198,BFCF030 | BFCF031,radar fijo,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,≤10 m
2022,2022_486112_2148522,486111.98636422044,2148521.663106274,1,JFCF021,radar fijo,Av. Cuitláhuac Y ,Av. Jardín,2022,2023,564.6648411654305,2023_486046_2147961,486046.46831689065,2147960.8121739198,BFCF030 | BFCF031,radar fijo,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,>100 m
2022,2022_486230_2147701,486230.08932339784,2147700.636394946,2,BFCF004 | BFCF035,radar fijo,Circuito Bicentenario Maestro José Vasconcelos Y ,Av. Benjamín Franklin,2022,2023,0,2023_486230_2147701,486230.08932339784,2147700.636394946,BFCF035,radar fijo,Circuito Bicentenario Maestro José Vasconcelos Y,Av. Benjamín Franklin,≤10 m
2022,2022_486356_2142560,486355.65886277374,2142560.381817535,1,JFCF006,radar fijo,Eje 6 Sur Playa Pie De La Cuesta Y,Eje 1 Ote. Andrés Molina Enríquez,2022,2023,0,2023_486356_2142560,486355.65886277374,2142560.381817535,JFCF006,radar fijo,Eje 6 Sur Playa Pie De La Cuesta Y ,Eje 1 Ote. Andrés Molina Enríquez,≤10 m
2022,2022_486402_2143035,486402.21949799213,2143034.936048268,1,JFCF026,radar fijo,Av. Aquiles Serdán Y,Av. Tezozomoc,2022,2023,476.832895948236,2023_486356_2142560,486355.65886277374,2142560.381817535,JFCF006,radar fijo,Eje 6 Sur Playa Pie De La Cuesta Y ,Eje 1 Ote. Andrés Molina Enríquez,>100 m
2022,2022_486414_2151409,486414.07463639276,2151408.7136609536,1,RVEM002,radar móvil,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,2022,2023,0,2023_486414_2151409,486414.07463639276,2151408.7136609536,,radar móvil,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,≤10 m
2022,2022_486887_2152669,486887.2027161789,2152668.819478079,4,BFCF014 | BFCF029 | BFCF033 | BFCF034,radar fijo,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,2022,2023,0,2023_486887_2152669,486887.2027161789,2152668.819478079,BFCF014 | BFCF029 | BFCF033 | BFCF034,radar fijo,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,≤10 m
2022,2022_486906_2150856,486905.7239654484,2150856.4105014415,4,BFCF022 | BFCF023 | BFCF024 | BFCF025,radar fijo,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,2022,2023,0,2023_486906_2150856,486905.7239654484,2150856.4105014415,BFCF022 | BFCF023 | BFCF024 | BFCF025,radar fijo,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,≤10 m
2022,2022_487430_2145712,487430.19436023873,2145712.068898416,1,VVEF004,radar fijo,Eje 8 Sur Ermita Iztapalapa Y,Rocío,2022,2023,0,2023_487430_2145712,487430.19436023873,2145712.068898416,VVEF011,radar fijo,Viaducto Río De La Piedad Y ,1Ro. De Mayo,≤10 m
2022,2022_487941_2130256,487940.93806018686,2130256.2070857864,2,JFCF008 | JFCF025,radar fijo,Av. Guadalupe I. Ramírez Y,Prol. División Del Norte,2022,2023,13.231746267487523,2023_487928_2130260,487928.17292815534,2130259.689974459,018-SSC-XOC-FC-124.142,radar fijo,Prol. División Del Norte,And. Tabachines,10–25 m
2022,2022_489734_2153791,489734.3507137402,2153790.8842317862,1,JFCF020,radar fijo,Calz. Ignacio Zaragoza Y,Circuito Bicentenario Boulevard Puerto Aéreo Oriente,2022,2023,23.214637594044298,2023_489728_2153769,489728.18816007924,2153768.502490768,025-SSC-GAM-FC-124.198,radar fijo,Río Guadalupe,Eje 5 Norte,10–25 m
2022,2022_489838_2147294,489838.16025441815,2147294.033894816,1,VVEF002,radar fijo,Anillo Periférico Y,Y Embarcadero Del Parque Ecológico De Xochimilco,2022,2023,0,2023_489838_2147294,489838.16025441815,2147294.033894816,VVEF002,radar fijo,Anillo Periférico Y,Embarcadero Del Parque Ecológico De Xochimilco,≤10 m
2022,2022_489936_2147296,489935.5857564855,2147295.9711870383,1,RVEF011,radar fijo,Eje Central Lázaro Cárdenas,Y Fortuna,2022,2023,40.077294748632504,2023_489971_2147276,489970.53428805375,2147276.3551299525,022-SSC-VCA-FC-124.174,radar fijo,Asistencia Pública,Calle 23,25–50 m
2022,2022_489953_2142872,489952.5537835009,2142872.17467813,1,JFCF011,radar fijo,Eje 3 Pte. Thiers Y,Darwin,2022,2023,0,2023_489953_2142872,489952.5537835009,2142872.17467813,JFCF011,radar fijo,Eje 3 Pte. Thiers Y ,Darwin,≤10 m
2022,2022_489954_2142799,489954.0882078002,2142798.700552957,1,JVEF010,radar fijo,Aun/Fernando Alencastre Y,Av. De Los Constituyentes,2022,2023,0,2023_489954_2142799,489954.0882078002,2142798.700552957,JVEF010,radar fijo,Aun/Fernando Alencastre Y,Av. De Los Constituyentes,≤10 m
2022,2022_490958_2149247,490957.7433004438,2149246.787605837,1,JVEF008,radar fijo,Aun/Deportivo Israelita/Ing. Zapadores Y,Av. Del Conscripto,2022,2023,0,2023_490958_2149247,490957.7433004438,2149246.787605837,JVEF008,radar fijo,Aun/Deportivo Israelita/Ing. Zapadores Y,Av. Del Conscripto,≤10 m
2022,2022_491866_2146060,491865.6707786153,2146060.003478987,1,BFCF009,radar fijo,Calz. Gral. Ignacio Zaragoza,Y Viaducto,2022,2023,0,2023_491866_2146060,491865.6707786153,2146060.003478987,BFCF009,radar fijo,Calz. Gral. Ignacio Zaragoza Y,Viaducto,≤10 m
2022,2022_492061_2136096,492060.79437148,2136095.569138875,1,JFCF001,radar fijo,Eje 4 Ote. Canal Río Churubusco Y,Canal De Apatlaco,2022,2023,3278.078935414581,2023_493953_2138772,493953.20959948323,2138772.2398529584,017-SSC-IZP-EV-124.134,radar fijo,Pensamiento,Pabellón,>100 m
2022,2022_493791_2142490,493790.9143492955,2142489.920309619,1,JFCF002,radar fijo,Eje 9 Sur Taxqueña Y ,Eje 1 Oriente Canal De Miramontes,2022,2023,0,2023_493791_2142490,493790.9143492955,2142489.920309619,JFCF002,radar fijo,Eje 9 Sur Taxqueña Y ,Eje 1 Oriente Canal De Miramontes,≤10 m
2022,2022_494069_2138759,494069.3082239816,2138759.1778475577,1,RVEF013,radar fijo,Circuito Bicentenario Calz. Melchor Ocampo Y,Nezahualpilli,2022,2023,0,2023_494069_2138759,494069.3082239816,2138759.1778475577,RVEF013,radar fijo,Circuito Bicentenario Calz. Melchor Ocampo Y,Nezahualpilli,≤10 m
2022,2022_494216_2144648,494216.08878485207,2144647.791159215,1,JVEF009,radar fijo,Aun/Gral. Juan Cabral Y ,Batalla De Celaya,2022,2023,0,2023_494216_2144648,494216.08878485207,2144647.791159215,JVEF009,radar fijo,Aun/Gral. Juan Cabral Y ,Batalla De Celaya,≤10 m
2022,2022_494838_2140914,494837.63520902366,2140914.235566915,2,JFCF009 | JFCF016,radar fijo,Eje 6 Sur Av. Luis Méndez Y,Carlos L. Gracidas,2022,2023,0,2023_494838_2140914,494837.63520902366,2140914.235566915,JFCF009 | JFCF016,radar fijo,Eje 6 Sur Av. Luis Méndez Y,Carlos L. Gracidas,≤10 m
2022,2022_495549_2143864,495548.6729013247,2143863.883962151,1,VVEF035,radar fijo,Eje 1 Nte. Mosqueta Y ,Soto,2022,2023,0,2023_495549_2143864,495548.6729013247,2143863.883962151,VVEF035,radar fijo,Eje 1 Nte. Mosqueta Y,Soto,≤10 m
2022,2022_498388_2139792,498387.6329406231,2139791.6713630906,1,JFCF003,radar fijo,Eje 1 Oriente Canal De Miramontes Y Eje 9 Sur Taxqueña Y,Cerro De Teponaxtle,2022,2023,3723.2558716893186,2023_494838_2140914,494837.63520902366,2140914.235566915,JFCF009 | JFCF016,radar fijo,Eje 6 Sur Av. Luis Méndez Y,Carlos L. Gracidas,>100 m
2023,2023_477584_2149415,477584.36504025554,2149414.9793407316,1,028-SSC-MIH-FC-124.222,radar fijo,Periférico Boulevard Manuel Ávila Camacho,Juan Racine,2023,2024,0,2024_477584_2149415,477584.36504025554,2149414.9793407316,028-SSC-MIH-FC-124.222,radar fijo,Periferico Blvrd Manuel Avila Camacho,Juan Racine,≤10 m
2023,2023_478706_2138811,478706.3346307974,2138811.0095976684,1,JVEF011,radar fijo,Aun/Calle 16 Y,Av. San Antonio,2023,2024,787.8268717164427,2024_478888_2139578,478888.02925513085,2139577.5983030945,039-SSC-AOB-EV-119.54,radar fijo,Hermenegildo Galeana,León Felipe,>100 m
2023,2023_478765_2145797,478765.0149026487,2145796.509127491,1,VVEF010 ,radar fijo,Avenida Constituyentes Y,Camino De Los Toros,2023,2024,8.239235747262013,2024_478763_2145789,478762.86372681696,2145788.555672378,072-SSC-MIH-EV-143.190,radar fijo,Sur 128,2A Privada Constituyentes,≤10 m
2023,2023_478876_2139592,478875.7153646013,2139591.7429707726,1,037-SSC-AOB-EV-119.38,radar fijo,Barranca Pilares,Rincón Atlamaya,2023,2024,0,2024_478876_2139592,478875.7153646013,2139591.7429707726,037-SSC-AOB-EV-119.38,radar fijo,Barranca Pilares,Rincón Atlamaya,≤10 m
2023,2023_478888_2139578,478888.02925513085,2139577.5983030945,1,039-SSC-AOB-EV-119.54,radar fijo,Hermenegildo Galeana,León Felipe,2023,2024,0,2024_478888_2139578,478888.02925513085,2139577.5983030945,039-SSC-AOB-EV-119.54,radar fijo,Hermenegildo Galeana,León Felipe,≤10 m
2023,2023_478913_2139601,478912.8221599009,2139601.0168050798,1,JVEF012,radar fijo,Aun/Av. Río Becerra Y,11 De Abril,2023,2024,34.104462496436724,2024_478888_2139578,478888.02925513085,2139577.5983030945,039-SSC-AOB-EV-119.54,radar fijo,Hermenegildo Galeana,León Felipe,25–50 m
2023,2023_479280_2149332,479279.6852975932,2149331.880051976,1,,radar móvil,Av. Ejercito Nacional Mexicano Y ,Anatole France Direccion Poniente,2023,2024,1697.3556688953165,2024_477584_2149415,477584.36504025554,2149414.9793407316,028-SSC-MIH-FC-124.222,radar fijo,Periferico Blvrd Manuel Avila Camacho,Juan Racine,>100 m
2023,2023_479287_2149337,479287.0396629301,2149337.404308697,1,,radar móvil,Av. Ejercito Nacional Mexicano Y ,Anatole France Direccion Poniete,2023,2024,1704.4408925789114,2024_477584_2149415,477584.36504025554,2149414.9793407316,028-SSC-MIH-FC-124.222,radar fijo,Periferico Blvrd Manuel Avila Camacho,Juan Racine,>100 m
2023,2023_479617_2155020,479616.9501869441,2155019.523240142,1,027-SSC-AZC-FC-124.214,radar fijo,Cristóbal Colón,Av. 16 De Septiembre,2023,2024,0,2024_479617_2155020,479616.9501869441,2155019.523240142,027-SSC-AZC-FC-124.214,radar fijo,Cristobal Colon,Av. 16 De Septiembre,≤10 m
2023,2023_479642_2140608,479642.1121701955,2140607.6775308824,1,JVEF014 ,radar fijo,Aun/Av. Ejército Nacional Y,Miguel De Cervantes Saavedra,2023,2024,26.49722353805867,2024_479657_2140585,479656.50682262913,2140585.4312539683,036-SSC-AOB-EV-119.30,radar fijo,Etna,Calzada De Las Águilas,25–50 m
2023,2023_479657_2140585,479656.50682262913,2140585.4312539683,1,036-SSC-AOB-EV-119.30,radar fijo,Etna,Calzada De Las Águilas,2023,2024,0,2024_479657_2140585,479656.50682262913,2140585.4312539683,036-SSC-AOB-EV-119.30,radar fijo,Etna,Calzada De Las Águilas,≤10 m
2023,2023_479664_2140578,479664.0604192804,2140578.263556931,1,038-SSC-AOB-EV-119.46,radar fijo,Calzada De Las Águilas,Cóndor,2023,2024,0,2024_479664_2140578,479664.0604192804,2140578.263556931,038-SSC-AOB-EV-119.46,radar fijo,Calzada De Las Aguilas,Cóndor,≤10 m
2023,2023_479708_2140605,479708.1162554607,2140605.4127016896,1,JVEF013,radar fijo,Aun/Gobernador José Ceballos Y,Av. Constituyentes,2023,2024,51.74932620494164,2024_479664_2140578,479664.0604192804,2140578.263556931,038-SSC-AOB-EV-119.46,radar fijo,Calzada De Las Aguilas,Cóndor,50–100 m
2023,2023_480032_2138962,480032.4562703695,2138961.7284793,1,,radar móvil,Av. Revolución Y ,Calle Rafael Checa,2023,2024,1001.6908187632462,2024_481012_2139170,481012.2019732181,2139170.253907352,050-SSC-COY-FC-119.142,radar fijo,Av. Miguel Ángel De Quevedo,Oxtopulco,>100 m
2023,2023_480140_2141035,480140.17624916753,2141035.1306192167,1,JFCF028,radar fijo,Av. Marina Nacional Y,Felipe Carrillo Puerto,2023,2024,19.479406999309976,2024_480140_2141055,480139.7774819966,2141054.6059441636,055-SSC-BEJ-FC-119.182,radar fijo,Barranca Del Muerto,José María Velasco,10–25 m
2023,2023_480154_2153182,480154.14502876386,2153181.8866764423,1,002-SSC-AZC-EV-124.14,radar fijo,Camino A Nextengo,Aquiles Elourdy,2023,2024,0,2024_480154_2153182,480154.14502876386,2153181.8866764423,002-SSC-AZC-EV-124.14,radar fijo,Camino A Nextengo,Aquiles Elourdy,≤10 m
2023,2023_480655_2146016,480654.65082818404,2146016.06310946,1,031-SSC-MIH-FC-124.246,radar fijo,General José Morán,Gral. Benjamín Hill,2023,2024,0,2024_480655_2146016,480654.65082818404,2146016.06310946,031-SSC-MIH-FC-124.246,radar fijo,General José Morán,Gral. Benjamin Hill,≤10 m
2023,2023_480661_2145978,480660.9939688194,2145978.3235605294,2,BCFC002 | BFCF001,radar fijo,José María Izazaga Y,José María Pino Suárez,2023,2024,38.268903650252746,2024_480655_2146016,480654.65082818404,2146016.06310946,031-SSC-MIH-FC-124.246,radar fijo,General José Morán,Gral. Benjamin Hill,25–50 m
2023,2023_480852_2150425,480852.4829398144,2150425.3956408612,1,JFCF035,radar fijo,Eje 5 Sur Y ,Anillo Periférico Oriente,2023,2024,59.983333813879895,2024_480820_2150476,480820.1022286831,2150475.88811438,051-SSC-MIH-FC-119.150,radar fijo,Calz. Gral. Mariano Escobedo,Lago Como,50–100 m
2023,2023_481081_2139219,481080.8376463651,2139218.869400922,3,BFCF007 | BFCF008 | BFCF021,radar fijo,Insurgentes Buenavista Y,Eje 1 Norte,2023,2024,84.10898788710696,2024_481012_2139170,481012.2019732181,2139170.253907352,050-SSC-COY-FC-119.142,radar fijo,Av. Miguel Ángel De Quevedo,Oxtopulco,50–100 m
2023,2023_481509_2145758,481508.7829218684,2145757.569784808,1,,radar móvil,Eje 3 Sur Av. Baja California Y,Choapan Direccion Poniente,2023,2024,892.3902914931117,2024_480655_2146016,480654.65082818404,2146016.06310946,031-SSC-MIH-FC-124.246,radar fijo,General José Morán,Gral. Benjamin Hill,>100 m
2023,2023_481774_2147466,481774.2660470466,2147466.307490003,1,003-SSC-CUH-FC-124.22,radar fijo,Burdeos,Leija,2023,2024,0,2024_481774_2147466,481774.2660470466,2147466.307490003,003-SSC-CUH-FC-124.22,radar fijo,Burdeos,Leija,≤10 m
2023,2023_482100_2139072,482099.5930145589,2139072.4395822664,1,,radar móvil,Miguel Angel De Quevedo Y ,Calle Delta,2023,2024,1091.7815344564897,2024_481012_2139170,481012.2019732181,2139170.253907352,050-SSC-COY-FC-119.142,radar fijo,Av. Miguel Ángel De Quevedo,Oxtopulco,>100 m
2023,2023_482101_2139070,482100.64114490343,2139070.2255005813,1,,radar móvil,Alfredo Robles Dominguez Sentido Poniente ,-,2023,2024,1093.0258517620412,2024_481012_2139170,481012.2019732181,2139170.253907352,050-SSC-COY-FC-119.142,radar fijo,Av. Miguel Ángel De Quevedo,Oxtopulco,>100 m
2023,2023_482101_2139071,482100.6422351752,2139071.3320239643,1,,radar móvil,Miguel Ángel De Quevedo Y ,Calle Delta Dirección Oriente,2023,2024,1092.9262293778918,2024_481012_2139170,481012.2019732181,2139170.253907352,050-SSC-COY-FC-119.142,radar fijo,Av. Miguel Ángel De Quevedo,Oxtopulco,>100 m
